?s	?p	?o
<urn:rdf4j:triple:PDw8aHR0cDovL2tnYy5rbm93bGVkZ2UtZ3JhcGguanAvZGF0YS9TaWx2ZXJCbGF6ZS9NYW4-IDxodHRwOi8va2djLmtub3dsZWRnZS1ncmFwaC5qcC9kYXRhL3ByZWRpY2F0ZS9jYW5ub3RFbnRlcj4gPGh0dHA6Ly9rZ2Mua25vd2xlZGdlLWdyYXBoLmpwL2RhdGEvU2lsdmVyQmxhemUvc3RhYmxlPj4->	<http://kgc.knowledge-graph.jp/ontology/kgc.owl#why>	<urn:rdf4j:triple:PDw8aHR0cDovL2tnYy5rbm93bGVkZ2UtZ3JhcGguanAvZGF0YS9TaWx2ZXJCbGF6ZS93aW5kb3dfb2ZfU3RhYmxlPiA8aHR0cDovL2tnYy5rbm93bGVkZ2UtZ3JhcGguanAvZGF0YS9wcmVkaWNhdGUvc21hbGw-IDxodHRwOi8vd3d3LnczLm9yZy8yMDAyLzA3L293bCNOb3RoaW5nPj4->
<http://kgc.knowledge-graph.jp/data/ACaseOfIdentity/people_of_dance>	<http://kgc.knowledge-graph.jp/ontology/kgc.owl#ofPart>	<http://kgc.knowledge-graph.jp/data/ACaseOfIdentity/people>
<urn:rdf4j:triple:PDw8aHR0cDovL2tnYy5rbm93bGVkZ2UtZ3JhcGguanAvZGF0YS9TcGVja2xlZEJhbmQvSG9sbWVzPiA8aHR0cDovL2tnYy5rbm93bGVkZ2UtZ3JhcGguanAvZGF0YS9wcmVkaWNhdGUvcHV0PiA8aHR0cDovL2tnYy5rbm93bGVkZ2UtZ3JhcGguanAvZGF0YS9TcGVja2xlZEJhbmQvY2FuZGxlPj4->	<http://kgc.knowledge-graph.jp/ontology/kgc.owl#on>	<http://kgc.knowledge-graph.jp/data/SpeckledBand/desk>
<urn:rdf4j:triple:PDw8aHR0cDovL2tnYy5rbm93bGVkZ2UtZ3JhcGguanAvZGF0YS9BYmJleUdyYW5nZS9TaXJfRXVzdGFjZV9CcmFja2Vuc3RhbGw-IDxodHRwOi8va2djLmtub3dsZWRnZS1ncmFwaC5qcC9kYXRhL3ByZWRpY2F0ZS9jb2xsYXBzZT4gPGh0dHA6Ly9rZ2Mua25vd2xlZGdlLWdyYXBoLmpwL2RhdGEvQWJiZXlHcmFuZ2UvZGluaW5nX3Jvb20-Pj4=>	<http://kgc.knowledge-graph.jp/ontology/kgc.owl#infoSource>	<http://kgc.knowledge-graph.jp/data/AbbeyGrange/Theresa>
<http://kgc.knowledge-graph.jp/data/CrookedMan/Holmes>	<http://kgc.knowledge-graph.jp/data/predicate/say>	<urn:rdf4j:triple:PDw8aHR0cDovL2tnYy5rbm93bGVkZ2UtZ3JhcGguanAvZGF0YS9Dcm9va2VkTWFuL2JlYXN0PiA8aHR0cDovL2tnYy5rbm93bGVkZ2UtZ3JhcGguanAvZGF0YS9wcmVkaWNhdGUvZXF1YWxUbz4gPGh0dHA6Ly9rZ2Mua25vd2xlZGdlLWdyYXBoLmpwL2RhdGEvQ3Jvb2tlZE1hbi9tb25nb29zZT4-Pg==>
<http://kgc.knowledge-graph.jp/data/DevilsFoot/House_of_Trigenis>	<http://kgc.knowledge-graph.jp/data/predicate/exist>	<http://kgc.knowledge-graph.jp/data/DevilsFoot/Inland>
<urn:rdf4j:triple:PDw8aHR0cDovL2tnYy5rbm93bGVkZ2UtZ3JhcGguanAvZGF0YS9EZXZpbHNGb290L1N0YW5kYWxlPiA8aHR0cDovL2tnYy5rbm93bGVkZ2UtZ3JhcGguanAvZGF0YS9wcmVkaWNhdGUvZ29pbmc-IDxodHRwOi8va2djLmtub3dsZWRnZS1ncmFwaC5qcC9kYXRhL0Rldmlsc0Zvb3QvQWZyaWNhPj4->	<http://kgc.knowledge-graph.jp/ontology/kgc.owl#type>	<http://kgc.knowledge-graph.jp/ontology/kgc.owl#Statement>
<urn:rdf4j:triple:PDw8aHR0cDovL2tnYy5rbm93bGVkZ2UtZ3JhcGguanAvZGF0YS9TaWx2ZXJCbGF6ZS9Ib2xtZXM-IDxodHRwOi8va2djLmtub3dsZWRnZS1ncmFwaC5qcC9kYXRhL3ByZWRpY2F0ZS9zYXk-IDw8PGh0dHA6Ly9rZ2Mua25vd2xlZGdlLWdyYXBoLmpwL2RhdGEvU2lsdmVyQmxhemUvU2lsdmVyX0JsYXplPiA8aHR0cDovL2tnYy5rbm93bGVkZ2UtZ3JhcGguanAvZGF0YS9wcmVkaWNhdGUvbm90UmV0dXJuPiA8aHR0cDovL2tnYy5rbm93bGVkZ2UtZ3JhcGguanAvZGF0YS9TaWx2ZXJCbGF6ZS9LaW5nc19QeWxhbmQ-Pj4-Pg==>	<http://kgc.knowledge-graph.jp/ontology/kgc.owl#type>	<http://kgc.knowledge-graph.jp/ontology/kgc.owl#Situation>
<urn:rdf4j:triple:PDw8aHR0cDovL2tnYy5rbm93bGVkZ2UtZ3JhcGguanAvZGF0YS9BQ2FzZU9mSWRlbnRpdHkvV29tYW4-IDxodHRwOi8va2djLmtub3dsZWRnZS1ncmFwaC5qcC9kYXRhL3ByZWRpY2F0ZS9lbmNvdW50ZXI-IDxodHRwOi8va2djLmtub3dsZWRnZS1ncmFwaC5qcC9kYXRhL0FDYXNlT2ZJZGVudGl0eS9UZXJyaWJsZV90aGluZ3M-Pj4=>	<http://kgc.knowledge-graph.jp/ontology/kgc.owl#infoSource>	<http://kgc.knowledge-graph.jp/data/ACaseOfIdentity/Holmes>
<urn:rdf4j:triple:PDw8aHR0cDovL2tnYy5rbm93bGVkZ2UtZ3JhcGguanAvZGF0YS9BQ2FzZU9mSWRlbnRpdHkvSG9sbWVzPiA8aHR0cDovL2tnYy5rbm93bGVkZ2UtZ3JhcGguanAvZGF0YS9wcmVkaWNhdGUvZXhhbWluZT4gPGh0dHA6Ly9rZ2Mua25vd2xlZGdlLWdyYXBoLmpwL2RhdGEvQUNhc2VPZklkZW50aXR5L21pc3Npbmdfb2ZfSG96bWE-Pj4=>	<http://kgc.knowledge-graph.jp/ontology/kgc.owl#infoSource>	<http://kgc.knowledge-graph.jp/data/ACaseOfIdentity/Holmes>
<urn:rdf4j:triple:PDw8aHR0cDovL2tnYy5rbm93bGVkZ2UtZ3JhcGguanAvZGF0YS9TcGVja2xlZEJhbmQvSG9sbWVzPiA8aHR0cDovL2tnYy5rbm93bGVkZ2UtZ3JhcGguanAvZGF0YS9wcmVkaWNhdGUvcHV0PiA8aHR0cDovL2tnYy5rbm93bGVkZ2UtZ3JhcGguanAvZGF0YS9TcGVja2xlZEJhbmQvY2FuZT4-Pg==>	<http://kgc.knowledge-graph.jp/ontology/kgc.owl#on>	<http://kgc.knowledge-graph.jp/data/SpeckledBand/bed>
<urn:rdf4j:triple:PDw8aHR0cDovL2tnYy5rbm93bGVkZ2UtZ3JhcGguanAvZGF0YS9Dcm9va2VkTWFuL0hlbnJ5PiA8aHR0cDovL2tnYy5rbm93bGVkZ2UtZ3JhcGguanAvZGF0YS9wcmVkaWNhdGUvZXNjYXBlPiA8aHR0cDovL3d3dy53My5vcmcvMjAwMi8wNy9vd2wjTm90aGluZz4-Pg==>	<http://kgc.knowledge-graph.jp/ontology/kgc.owl#infoSource>	<http://kgc.knowledge-graph.jp/data/CrookedMan/Holmes>
<urn:rdf4j:triple:PDw8aHR0cDovL2tnYy5rbm93bGVkZ2UtZ3JhcGguanAvZGF0YS9BYmJleUdyYW5nZS9MYWR5X0JyYWNrZW5zdGFsbD4gPGh0dHA6Ly9rZ2Mua25vd2xlZGdlLWdyYXBoLmpwL2RhdGEvcHJlZGljYXRlL2dvPiA8aHR0cDovL2tnYy5rbm93bGVkZ2UtZ3JhcGguanAvZGF0YS9BYmJleUdyYW5nZS9QYXRyb2w-Pj4=>	<http://kgc.knowledge-graph.jp/ontology/kgc.owl#infoSource>	<http://kgc.knowledge-graph.jp/data/AbbeyGrange/Lady_Brackenstall>
<http://kgc.knowledge-graph.jp/data/SpeckledBand/notGo>	<http://kgc.knowledge-graph.jp/ontology/kgc.owl#Not>	<http://kgc.knowledge-graph.jp/data/SpeckledBand/go>
<urn:rdf4j:triple:PDw8aHR0cDovL2tnYy5rbm93bGVkZ2UtZ3JhcGguanAvZGF0YS9SZXNpZGVudFBhdGllbnQvUGVyY3lfVHJldmVseWFuPiA8aHR0cDovL2tnYy5rbm93bGVkZ2UtZ3JhcGguanAvZGF0YS9wcmVkaWNhdGUvc2F5PiA8PDxodHRwOi8va2djLmtub3dsZWRnZS1ncmFwaC5qcC9kYXRhL1Jlc2lkZW50UGF0aWVudC9QZXJjeV9UcmV2ZWx5YW4-IDxodHRwOi8va2djLmtub3dsZWRnZS1ncmFwaC5qcC9kYXRhL3ByZWRpY2F0ZS9jb21lVG9Db25zdWx0PiA8aHR0cDovL2tnYy5rbm93bGVkZ2UtZ3JhcGguanAvZGF0YS9SZXNpZGVudFBhdGllbnQvaW5jaWRlbnQ-Pj4-Pg==>	<http://kgc.knowledge-graph.jp/ontology/kgc.owl#then>	<urn:rdf4j:triple:PDw8aHR0cDovL2tnYy5rbm93bGVkZ2UtZ3JhcGguanAvZGF0YS9SZXNpZGVudFBhdGllbnQvUGVyY3lfVHJldmVseWFuPiA8aHR0cDovL2tnYy5rbm93bGVkZ2UtZ3JhcGguanAvZGF0YS9wcmVkaWNhdGUvc2F5PiA8PDxodHRwOi8va2djLmtub3dsZWRnZS1ncmFwaC5qcC9kYXRhL1Jlc2lkZW50UGF0aWVudC9QZXJjeV9UcmV2ZWx5YW4-IDxodHRwOi8va2djLmtub3dsZWRnZS1ncmFwaC5qcC9kYXRhL3ByZWRpY2F0ZS92aXNpdD4gPGh0dHA6Ly9rZ2Mua25vd2xlZGdlLWdyYXBoLmpwL2RhdGEvUmVzaWRlbnRQYXRpZW50L0hvbG1lcz4-Pj4->
<http://kgc.knowledge-graph.jp/data/SilverBlaze/The_mantle_of_John_Straker>	<http://kgc.knowledge-graph.jp/ontology/kgc.owl#ofWhole>	<http://kgc.knowledge-graph.jp/data/SilverBlaze/John_Straker>
<urn:rdf4j:triple:PDw8aHR0cDovL2tnYy5rbm93bGVkZ2UtZ3JhcGguanAvZGF0YS9Dcm9va2VkTWFuL05hbmN5PiA8aHR0cDovL2tnYy5rbm93bGVkZ2UtZ3JhcGguanAvZGF0YS9wcmVkaWNhdGUvbm90Q3JpbWluYWw-IDxodHRwOi8vd3d3LnczLm9yZy8yMDAyLzA3L293bCNOb3RoaW5nPj4->	<http://kgc.knowledge-graph.jp/ontology/kgc.owl#type>	<http://kgc.knowledge-graph.jp/ontology/kgc.owl#Statement>
<http://kgc.knowledge-graph.jp/data/SpeckledBand/hinges_of_shutter>	<http://kgc.knowledge-graph.jp/data/predicate/exist>	<http://kgc.knowledge-graph.jp/data/SpeckledBand/stone_wall>
<urn:rdf4j:triple:PDw8aHR0cDovL2tnYy5rbm93bGVkZ2UtZ3JhcGguanAvZGF0YS9BQ2FzZU9mSWRlbnRpdHkvU3V0aGVybGFuZD4gPGh0dHA6Ly9rZ2Mua25vd2xlZGdlLWdyYXBoLmpwL2RhdGEvcHJlZGljYXRlL2dldE91dD4gPGh0dHA6Ly9rZ2Mua25vd2xlZGdlLWdyYXBoLmpwL2RhdGEvQUNhc2VPZklkZW50aXR5L2hvdXNlX29mX0hvbG1lcz4-Pg==>	<http://kgc.knowledge-graph.jp/ontology/kgc.owl#type>	<http://kgc.knowledge-graph.jp/ontology/kgc.owl#Situation>
<http://kgc.knowledge-graph.jp/data/SpeckledBand/chimney_of_bedroom_of_Julia>	<http://kgc.knowledge-graph.jp/ontology/kgc.owl#wholeOf>	<http://kgc.knowledge-graph.jp/data/SpeckledBand/bedroom>
<http://kgc.knowledge-graph.jp/data/ACaseOfIdentity/mother_of_Sutherland>	<http://kgc.knowledge-graph.jp/data/predicate/agree>	<urn:rdf4j:triple:PDw8aHR0cDovL2tnYy5rbm93bGVkZ2UtZ3JhcGguanAvZGF0YS9BQ2FzZU9mSWRlbnRpdHkvU3V0aGVybGFuZD4gPGh0dHA6Ly9rZ2Mua25vd2xlZGdlLWdyYXBoLmpwL2RhdGEvcHJlZGljYXRlL2JlbGlldmU-IDxodHRwOi8va2djLmtub3dsZWRnZS1ncmFwaC5qcC9kYXRhL0FDYXNlT2ZJZGVudGl0eS9Ib3ptYT4-Pg==>
<urn:rdf4j:triple:PDw8aHR0cDovL2tnYy5rbm93bGVkZ2UtZ3JhcGguanAvZGF0YS9EZXZpbHNGb290L0hvdXNlX29mX1RyaWdlbmlzPiA8aHR0cDovL2tnYy5rbm93bGVkZ2UtZ3JhcGguanAvZGF0YS9wcmVkaWNhdGUvZXhpc3Q-IDxodHRwOi8va2djLmtub3dsZWRnZS1ncmFwaC5qcC9kYXRhL0Rldmlsc0Zvb3QvSW5sYW5kPj4->	<http://kgc.knowledge-graph.jp/ontology/kgc.owl#infoSource>	<http://kgc.knowledge-graph.jp/data/DevilsFoot/Roundhay>
<urn:rdf4j:triple:PDw8aHR0cDovL2tnYy5rbm93bGVkZ2UtZ3JhcGguanAvZGF0YS9Dcm9va2VkTWFuL0RhdmlkZT4gPGh0dHA6Ly9rZ2Mua25vd2xlZGdlLWdyYXBoLmpwL2RhdGEvcHJlZGljYXRlL2VxdWFsVG8-IDxodHRwOi8va2djLmtub3dsZWRnZS1ncmFwaC5qcC9kYXRhL0Nyb29rZWRNYW4vRGF2aWQ-Pj4=>	<http://kgc.knowledge-graph.jp/ontology/kgc.owl#where>	<http://kgc.knowledge-graph.jp/data/CrookedMan/Old_Testament>
<urn:rdf4j:triple:PDw8aHR0cDovL3d3dy53My5vcmcvMjAwMi8wNy9vd2wjTm90aGluZz4gPGh0dHA6Ly93d3cudzMub3JnLzIwMDIvMDcvb3dsI1RvcE9iamVjdFByb3BlcnR5PiA8aHR0cDovL3d3dy53My5vcmcvMjAwMi8wNy9vd2wjTm90aGluZz4-Pg==>	<http://kgc.knowledge-graph.jp/ontology/kgc.owl#if>	<urn:rdf4j:triple:PDw8aHR0cDovL2tnYy5rbm93bGVkZ2UtZ3JhcGguanAvZGF0YS9BQ2FzZU9mSWRlbnRpdHkvSG9sbWVzPiA8aHR0cDovL2tnYy5rbm93bGVkZ2UtZ3JhcGguanAvZGF0YS9wcmVkaWNhdGUvdGVsbD4gPGh0dHA6Ly9rZ2Mua25vd2xlZGdlLWdyYXBoLmpwL2RhdGEvQUNhc2VPZklkZW50aXR5L3RydXRoPj4->
<urn:rdf4j:triple:PDw8aHR0cDovL2tnYy5rbm93bGVkZ2UtZ3JhcGguanAvZGF0YS9TaWx2ZXJCbGF6ZS9tYW50bGVfb2ZfSm9obl9TdHJha2VyPiA8aHR0cDovL2tnYy5rbm93bGVkZ2UtZ3JhcGguanAvZGF0YS9wcmVkaWNhdGUvbm90QmVCbG93bj4gPGh0dHA6Ly93d3cudzMub3JnLzIwMDIvMDcvb3dsI05vdGhpbmc-Pj4=>	<http://kgc.knowledge-graph.jp/ontology/kgc.owl#how>	<http://kgc.knowledge-graph.jp/data/SilverBlaze/wind>
<http://kgc.knowledge-graph.jp/data/ResidentPatient/Blessington>	<http://kgc.knowledge-graph.jp/data/predicate/avoid>	<http://kgc.knowledge-graph.jp/data/ResidentPatient/Social_disposition>
<http://kgc.knowledge-graph.jp/ontology/kgc.owl#opposite>	<http://www.w3.org/2000/01/rdf-schema#subPropertyOf>	<http://kgc.knowledge-graph.jp/ontology/kgc.owl#LocationProperty>
<urn:rdf4j:triple:PDw8aHR0cDovL2tnYy5rbm93bGVkZ2UtZ3JhcGguanAvZGF0YS9BYmJleUdyYW5nZS9MYWR5X0JyYWNrZW5zdGFsbD4gPGh0dHA6Ly9rZ2Mua25vd2xlZGdlLWdyYXBoLmpwL2RhdGEvcHJlZGljYXRlL2xvc2U-IDxodHRwOi8va2djLmtub3dsZWRnZS1ncmFwaC5qcC9kYXRhL0FiYmV5R3JhbmdlL0NvbnNjaW91c25lc3M-Pj4=>	<http://kgc.knowledge-graph.jp/ontology/kgc.owl#infoSource>	<http://kgc.knowledge-graph.jp/data/AbbeyGrange/Lady_Brackenstall>
<urn:rdf4j:triple:PDw8aHR0cDovL2tnYy5rbm93bGVkZ2UtZ3JhcGguanAvZGF0YS9EZXZpbHNGb290L1N0YW5kYWxlPiA8aHR0cDovL2tnYy5rbm93bGVkZ2UtZ3JhcGguanAvZGF0YS9wcmVkaWNhdGUvZXhpc3Q-IDxodHRwOi8va2djLmtub3dsZWRnZS1ncmFwaC5qcC9kYXRhL0Rldmlsc0Zvb3QvUGx5bW91dGg-Pj4=>	<http://kgc.knowledge-graph.jp/ontology/kgc.owl#type>	<http://kgc.knowledge-graph.jp/ontology/kgc.owl#Situation>
<urn:rdf4j:triple:PDw8aHR0cDovL2tnYy5rbm93bGVkZ2UtZ3JhcGguanAvZGF0YS9TcGVja2xlZEJhbmQvSnVsaWE-IDxodHRwOi8va2djLmtub3dsZWRnZS1ncmFwaC5qcC9kYXRhL3ByZWRpY2F0ZS9kaWU-IDxodHRwOi8vd3d3LnczLm9yZy8yMDAyLzA3L293bCNOb3RoaW5nPj4->	<http://kgc.knowledge-graph.jp/ontology/kgc.owl#why>	<http://kgc.knowledge-graph.jp/data/SpeckledBand/intense_fear>
<urn:rdf4j:triple:PDw8aHR0cDovL2tnYy5rbm93bGVkZ2UtZ3JhcGguanAvZGF0YS9EYW5jaW5nTWVuL1NlbnRlbmNlX0g-IDxodHRwOi8va2djLmtub3dsZWRnZS1ncmFwaC5qcC9kYXRhL3ByZWRpY2F0ZS9zaG9ydD4gPGh0dHA6Ly93d3cudzMub3JnLzIwMDIvMDcvb3dsI05vdGhpbmc-Pj4=>	<http://kgc.knowledge-graph.jp/ontology/kgc.owl#type>	<http://kgc.knowledge-graph.jp/ontology/kgc.owl#Situation>
<urn:rdf4j:triple:PDw8aHR0cDovL2tnYy5rbm93bGVkZ2UtZ3JhcGguanAvZGF0YS9EZXZpbHNGb290L29waW5pb25fb2ZfTW9ydGltZXI-IDxodHRwOi8va2djLmtub3dsZWRnZS1ncmFwaC5qcC9kYXRhL3ByZWRpY2F0ZS9ub3RBZ3JlZT4gPGh0dHA6Ly9rZ2Mua25vd2xlZGdlLWdyYXBoLmpwL2RhdGEvRGV2aWxzRm9vdC9vcGluaW9uX29mX0JyZW5kYT4-Pg==>	<http://kgc.knowledge-graph.jp/ontology/kgc.owl#infoSource>	<http://kgc.knowledge-graph.jp/data/DevilsFoot/Mortimer_s_statement>
<urn:rdf4j:triple:PDw8aHR0cDovL2tnYy5rbm93bGVkZ2UtZ3JhcGguanAvZGF0YS9BQ2FzZU9mSWRlbnRpdHkvZXN0aW1hdGlvbl9vZl9Ib2xtZXM-IDxodHRwOi8va2djLmtub3dsZWRnZS1ncmFwaC5qcC9kYXRhL3ByZWRpY2F0ZS9lcXVhbHNUbz4gPGh0dHA6Ly9rZ2Mua25vd2xlZGdlLWdyYXBoLmpwL2RhdGEvQUNhc2VPZklkZW50aXR5L3JvbWFuY2U-Pj4=>	<http://kgc.knowledge-graph.jp/ontology/kgc.owl#infoSource>	<http://kgc.knowledge-graph.jp/data/ACaseOfIdentity/Holmes>
<http://kgc.knowledge-graph.jp/data/ACaseOfIdentity/Sutherland>	<http://kgc.knowledge-graph.jp/data/predicate/say>	<urn:rdf4j:triple:PDw8aHR0cDovL2tnYy5rbm93bGVkZ2UtZ3JhcGguanAvZGF0YS9BQ2FzZU9mSWRlbnRpdHkvV2VzdF9Ib3VzZSZNYXJiYW5rPiA8aHR0cDovL2tnYy5rbm93bGVkZ2UtZ3JhcGguanAvZGF0YS9wcmVkaWNhdGUvZXF1YWxzVG8-IDxodHRwOi8va2djLmtub3dsZWRnZS1ncmFwaC5qcC9kYXRhL0FDYXNlT2ZJZGVudGl0eS9sYXJnZXN0X2NsYXJldF9pbXBvcnRlcj4-Pg==>
<urn:rdf4j:triple:PDw8aHR0cDovL2tnYy5rbm93bGVkZ2UtZ3JhcGguanAvZGF0YS9EZXZpbHNGb290L01vcnRpbWVyPiA8aHR0cDovL2tnYy5rbm93bGVkZ2UtZ3JhcGguanAvZGF0YS9wcmVkaWNhdGUvd2FrZVVwPiA8aHR0cDovL3d3dy53My5vcmcvMjAwMi8wNy9vd2wjTm90aGluZz4-Pg==>	<http://kgc.knowledge-graph.jp/ontology/kgc.owl#type>	<http://kgc.knowledge-graph.jp/ontology/kgc.owl#Statement>
<urn:rdf4j:triple:PDw8aHR0cDovL2tnYy5rbm93bGVkZ2UtZ3JhcGguanAvZGF0YS9BQ2FzZU9mSWRlbnRpdHkvU3V0aGVybGFuZD4gPGh0dHA6Ly9rZ2Mua25vd2xlZGdlLWdyYXBoLmpwL2RhdGEvcHJlZGljYXRlL3N3ZWFyPiA8PDxodHRwOi8va2djLmtub3dsZWRnZS1ncmFwaC5qcC9kYXRhL0FDYXNlT2ZJZGVudGl0eS9TdXRoZXJsYW5kPiA8aHR0cDovL2tnYy5rbm93bGVkZ2UtZ3JhcGguanAvZGF0YS9wcmVkaWNhdGUvYmVsaWV2ZT4gPGh0dHA6Ly9rZ2Mua25vd2xlZGdlLWdyYXBoLmpwL2RhdGEvQUNhc2VPZklkZW50aXR5L0hvem1hPj4-Pj4=>	<http://kgc.knowledge-graph.jp/ontology/kgc.owl#infoSource>	<http://kgc.knowledge-graph.jp/data/ACaseOfIdentity/Sutherland>
<urn:rdf4j:triple:PDw8aHR0cDovL2tnYy5rbm93bGVkZ2UtZ3JhcGguanAvZGF0YS9BQ2FzZU9mSWRlbnRpdHkvV29tYW4-IDxodHRwOi8va2djLmtub3dsZWRnZS1ncmFwaC5qcC9kYXRhL3ByZWRpY2F0ZS9ub3RIZXNpdGF0ZT4gPDw8aHR0cDovL2tnYy5rbm93bGVkZ2UtZ3JhcGguanAvZGF0YS9BQ2FzZU9mSWRlbnRpdHkvV29tYW4-IDxodHRwOi8va2djLmtub3dsZWRnZS1ncmFwaC5qcC9kYXRhL3ByZWRpY2F0ZS90ZWFyT2ZmPiA8aHR0cDovL2tnYy5rbm93bGVkZ2UtZ3JhcGguanAvZGF0YS9BQ2FzZU9mSWRlbnRpdHkvc3RyaW5nX29mX2JlbGw-Pj4-Pg==>	<http://kgc.knowledge-graph.jp/ontology/kgc.owl#type>	<http://kgc.knowledge-graph.jp/ontology/kgc.owl#Statement>
<urn:rdf4j:triple:PDw8aHR0cDovL2tnYy5rbm93bGVkZ2UtZ3JhcGguanAvZGF0YS9TaWx2ZXJCbGF6ZS9GaXR6cm95X1NpbXBzb24-IDxodHRwOi8va2djLmtub3dsZWRnZS1ncmFwaC5qcC9kYXRhL3ByZWRpY2F0ZS9mYWlsPiA8aHR0cDovL2tnYy5rbm93bGVkZ2UtZ3JhcGguanAvZGF0YS9TaWx2ZXJCbGF6ZS9CZXRfb2ZfaG9yc2VfcmFjaW5nPj4->	<http://kgc.knowledge-graph.jp/ontology/kgc.owl#then>	<urn:rdf4j:triple:PDw8aHR0cDovL2tnYy5rbm93bGVkZ2UtZ3JhcGguanAvZGF0YS9TaWx2ZXJCbGF6ZS9GaXR6cm95X1NpbXBzb24-IDxodHRwOi8va2djLmtub3dsZWRnZS1ncmFwaC5qcC9kYXRhL3ByZWRpY2F0ZS9lYXJuPiA8aHR0cDovL2tnYy5rbm93bGVkZ2UtZ3JhcGguanAvZGF0YS9TaWx2ZXJCbGF6ZS9saXZpbmdfbW9uZXk-Pj4=>
<http://kgc.knowledge-graph.jp/data/AbbeyGrange/cadaver>	<http://kgc.knowledge-graph.jp/data/predicate/equalTo>	<http://kgc.knowledge-graph.jp/data/AbbeyGrange/40_years_old>
<http://kgc.knowledge-graph.jp/data/DevilsFoot/Garden_of_Trigenis>	<http://kgc.knowledge-graph.jp/ontology/kgc.owl#ofWhole>	<http://kgc.knowledge-graph.jp/data/DevilsFoot/Trigenis>
<urn:rdf4j:triple:PDw8aHR0cDovL2tnYy5rbm93bGVkZ2UtZ3JhcGguanAvZGF0YS9TcGVja2xlZEJhbmQvcm9wZV9vZl9iZWxsPiA8aHR0cDovL2tnYy5rbm93bGVkZ2UtZ3JhcGguanAvZGF0YS9wcmVkaWNhdGUvYnJpZGdlPiA8aHR0cDovL2tnYy5rbm93bGVkZ2UtZ3JhcGguanAvZGF0YS9TcGVja2xlZEJhbmQvYmVkcm9vbV9vZl9KdWxpYT4-Pg==>	<http://kgc.knowledge-graph.jp/ontology/kgc.owl#when>	<http://kgc.knowledge-graph.jp/data/SpeckledBand/death_day_of_Roylott>
<http://kgc.knowledge-graph.jp/ontology/kgc.owl#time>	<http://www.w3.org/2000/01/rdf-schema#range>	<http://www.w3.org/2001/XMLSchema#DateTime>
<urn:rdf4j:triple:PDw8aHR0cDovL2tnYy5rbm93bGVkZ2UtZ3JhcGguanAvZGF0YS9EZXZpbHNGb290L3dpbmRvdz4gPGh0dHA6Ly9rZ2Mua25vd2xlZGdlLWdyYXBoLmpwL2RhdGEvcHJlZGljYXRlL2JlTG9ja2VkPiA8aHR0cDovL3d3dy53My5vcmcvMjAwMi8wNy9vd2wjTm90aGluZz4-Pg==>	<http://kgc.knowledge-graph.jp/ontology/kgc.owl#infoSource>	<http://kgc.knowledge-graph.jp/data/DevilsFoot/statement_of_Holmes>
<urn:rdf4j:triple:PDw8aHR0cDovL2tnYy5rbm93bGVkZ2UtZ3JhcGguanAvZGF0YS9BYmJleUdyYW5nZS9UZXN0aW1vbnlfb2ZfVGhlcmVzYT4gPGh0dHA6Ly9rZ2Mua25vd2xlZGdlLWdyYXBoLmpwL2RhdGEvcHJlZGljYXRlL0luY3JlZGlibGU-IDxodHRwOi8vd3d3LnczLm9yZy8yMDAyLzA3L293bCNOb3RoaW5nPj4->	<http://kgc.knowledge-graph.jp/ontology/kgc.owl#infoSource>	<http://kgc.knowledge-graph.jp/data/AbbeyGrange/Thought_of_Holmes>
<urn:rdf4j:triple:PDw8aHR0cDovL2tnYy5rbm93bGVkZ2UtZ3JhcGguanAvZGF0YS9BYmJleUdyYW5nZS9TaXJfRXVzdGFjZV9CcmFja2Vuc3RhbGw-IDxodHRwOi8va2djLmtub3dsZWRnZS1ncmFwaC5qcC9kYXRhL3ByZWRpY2F0ZS9zbmF0Y2g-IDxodHRwOi8va2djLmtub3dsZWRnZS1ncmFwaC5qcC9kYXRhL0FiYmV5R3JhbmdlL0xhZHlfQnJhY2tlbnN0YWxsPj4->	<http://kgc.knowledge-graph.jp/ontology/kgc.owl#infoSource>	<http://kgc.knowledge-graph.jp/data/AbbeyGrange/Theresa>
<http://kgc.knowledge-graph.jp/data/SpeckledBand/left_building_of_mansion_of_Roylott>	<http://kgc.knowledge-graph.jp/ontology/kgc.owl#partOf>	<http://kgc.knowledge-graph.jp/data/SpeckledBand/left_building>
<http://kgc.knowledge-graph.jp/data/SpeckledBand/Julia>	<http://kgc.knowledge-graph.jp/data/SpeckledBand/dizzy>	<http://www.w3.org/2002/07/owl#Nothing>
